Source,Target,Type,Id,Label,Weight
0,294,Undirected,8664,,1
0,203,Undirected,8665,,1
0,151,Undirected,8666,,1
0,111,Undirected,8667,,2
0,128,Undirected,8668,,2
0,163,Undirected,8669,,1
141,332,Undirected,8670,,7
141,118,Undirected,8671,,4
141,209,Undirected,8672,,2
141,306,Undirected,8673,,3
141,14,Undirected,8674,,1
141,108,Undirected,8675,,3
141,16,Undirected,8676,,3
141,199,Undirected,8677,,8
141,333,Undirected,8678,,2
141,58,Undirected,8679,,4
141,197,Undirected,8680,,6
141,94,Undirected,8681,,3
141,307,Undirected,8682,,1
141,253,Undirected,8683,,2
141,110,Undirected,8684,,3
141,201,Undirected,8685,,3
141,30,Undirected,8686,,7
141,294,Undirected,8687,,5
141,203,Undirected,8688,,2
141,163,Undirected,8689,,3
314,332,Undirected,8690,,2
314,208,Undirected,8691,,1
314,118,Undirected,8692,,1
314,209,Undirected,8693,,2
314,306,Undirected,8694,,1
314,14,Undirected,8695,,1
314,45,Undirected,8696,,3
314,108,Undirected,8697,,1
314,16,Undirected,8698,,1
314,199,Undirected,8699,,2
314,333,Undirected,8700,,1
314,104,Undirected,8701,,1
314,121,Undirected,8702,,1
314,58,Undirected,8703,,1
314,197,Undirected,8704,,2
314,94,Undirected,8705,,1
314,307,Undirected,8706,,1
314,253,Undirected,8707,,1
314,110,Undirected,8708,,1
314,201,Undirected,8709,,1
314,172,Undirected,8710,,1
314,30,Undirected,8711,,4
314,294,Undirected,8712,,2
314,203,Undirected,8713,,1
314,111,Undirected,8714,,2
314,5,Undirected,8715,,1
314,163,Undirected,8716,,1
315,332,Undirected,8717,,2
315,208,Undirected,8718,,1
315,118,Undirected,8719,,1
315,209,Undirected,8720,,1
315,306,Undirected,8721,,1
315,14,Undirected,8722,,2
315,45,Undirected,8723,,2
315,108,Undirected,8724,,1
315,16,Undirected,8725,,2
315,199,Undirected,8726,,2
315,333,Undirected,8727,,2
315,104,Undirected,8728,,2
315,121,Undirected,8729,,1
315,58,Undirected,8730,,1
315,197,Undirected,8731,,3
315,94,Undirected,8732,,1
315,307,Undirected,8733,,1
315,253,Undirected,8734,,1
315,110,Undirected,8735,,1
315,201,Undirected,8736,,1
315,172,Undirected,8737,,1
315,30,Undirected,8738,,2
315,294,Undirected,8739,,1
315,203,Undirected,8740,,1
315,111,Undirected,8741,,3
315,5,Undirected,8742,,4
315,163,Undirected,8743,,2
332,208,Undirected,8744,,1
332,118,Undirected,8745,,1
332,166,Undirected,8746,,3
332,209,Undirected,8747,,4
332,317,Undirected,8748,,4
332,306,Undirected,8749,,1
332,14,Undirected,8750,,1
332,45,Undirected,8751,,13
332,108,Undirected,8752,,2
332,16,Undirected,8753,,5
332,199,Undirected,8754,,8
332,333,Undirected,8755,,4
332,104,Undirected,8756,,2
332,52,Undirected,8757,,5
332,121,Undirected,8758,,1
332,58,Undirected,8759,,1
332,197,Undirected,8760,,7
332,94,Undirected,8761,,2
332,307,Undirected,8762,,1
332,253,Undirected,8763,,2
332,110,Undirected,8764,,5
332,22,Undirected,8765,,3
332,201,Undirected,8766,,3
332,67,Undirected,8767,,12
332,172,Undirected,8768,,2
332,30,Undirected,8769,,7
332,294,Undirected,8770,,1
332,203,Undirected,8771,,3
332,151,Undirected,8772,,1
332,111,Undirected,8773,,6
332,5,Undirected,8774,,2
332,128,Undirected,8775,,4
332,163,Undirected,8776,,5
208,118,Undirected,8777,,1
208,166,Undirected,8778,,1
208,317,Undirected,8779,,1
208,14,Undirected,8780,,1
208,45,Undirected,8781,,1
208,16,Undirected,8782,,1
208,199,Undirected,8783,,1
208,333,Undirected,8784,,1
208,52,Undirected,8785,,1
208,121,Undirected,8786,,2
208,58,Undirected,8787,,1
208,197,Undirected,8788,,1
208,110,Undirected,8789,,1
208,22,Undirected,8790,,1
208,201,Undirected,8791,,1
208,172,Undirected,8792,,1
208,30,Undirected,8793,,1
208,294,Undirected,8794,,1
208,203,Undirected,8795,,1
208,151,Undirected,8796,,1
208,5,Undirected,8797,,2
208,128,Undirected,8798,,2
208,163,Undirected,8799,,1
118,166,Undirected,8800,,4
118,209,Undirected,8801,,2
118,317,Undirected,8802,,3
118,306,Undirected,8803,,1
118,14,Undirected,8804,,1
118,45,Undirected,8805,,3
118,16,Undirected,8806,,1
118,333,Undirected,8807,,2
118,104,Undirected,8808,,1
118,52,Undirected,8809,,1
118,58,Undirected,8810,,2
118,197,Undirected,8811,,2
118,94,Undirected,8812,,1
118,307,Undirected,8813,,2
118,110,Undirected,8814,,2
118,201,Undirected,8815,,2
118,172,Undirected,8816,,1
118,30,Undirected,8817,,1
118,294,Undirected,8818,,2
118,203,Undirected,8819,,1
118,151,Undirected,8820,,1
118,5,Undirected,8821,,2
118,163,Undirected,8822,,1
166,209,Undirected,8823,,1
166,306,Undirected,8824,,1
166,14,Undirected,8825,,2
166,108,Undirected,8826,,1
166,16,Undirected,8827,,1
166,199,Undirected,8828,,4
166,333,Undirected,8829,,1
166,104,Undirected,8830,,3
166,121,Undirected,8831,,1
166,58,Undirected,8832,,3
166,197,Undirected,8833,,3
166,94,Undirected,8834,,1
166,307,Undirected,8835,,2
166,253,Undirected,8836,,1
166,110,Undirected,8837,,2
166,201,Undirected,8838,,1
166,30,Undirected,8839,,3
166,203,Undirected,8840,,2
166,5,Undirected,8841,,3
166,163,Undirected,8842,,2
209,317,Undirected,8843,,1
209,306,Undirected,8844,,1
209,14,Undirected,8845,,1
209,45,Undirected,8846,,3
209,108,Undirected,8847,,1
209,16,Undirected,8848,,2
209,199,Undirected,8849,,2
209,333,Undirected,8850,,1
209,104,Undirected,8851,,1
209,52,Undirected,8852,,2
209,121,Undirected,8853,,2
209,58,Undirected,8854,,1
209,197,Undirected,8855,,1
209,307,Undirected,8856,,1
209,253,Undirected,8857,,1
209,110,Undirected,8858,,1
209,22,Undirected,8859,,1
209,201,Undirected,8860,,1
209,172,Undirected,8861,,1
209,294,Undirected,8862,,1
209,203,Undirected,8863,,2
209,151,Undirected,8864,,1
209,111,Undirected,8865,,1
209,5,Undirected,8866,,2
209,128,Undirected,8867,,2
209,163,Undirected,8868,,2
317,306,Undirected,8869,,1
317,14,Undirected,8870,,1
317,45,Undirected,8871,,4
317,108,Undirected,8872,,1
317,16,Undirected,8873,,2
317,199,Undirected,8874,,5
317,333,Undirected,8875,,3
317,104,Undirected,8876,,1
317,121,Undirected,8877,,1
317,58,Undirected,8878,,1
317,197,Undirected,8879,,3
317,94,Undirected,8880,,2
317,307,Undirected,8881,,2
317,253,Undirected,8882,,1
317,110,Undirected,8883,,4
317,201,Undirected,8884,,4
317,172,Undirected,8885,,1
317,30,Undirected,8886,,2
317,294,Undirected,8887,,1
317,203,Undirected,8888,,1
317,111,Undirected,8889,,4
317,5,Undirected,8890,,4
317,163,Undirected,8891,,2
306,14,Undirected,8892,,1
306,16,Undirected,8893,,1
306,199,Undirected,8894,,2
306,333,Undirected,8895,,1
306,121,Undirected,8896,,1
306,58,Undirected,8897,,2
306,197,Undirected,8898,,1
306,94,Undirected,8899,,1
306,110,Undirected,8900,,1
306,22,Undirected,8901,,1
306,201,Undirected,8902,,1
306,67,Undirected,8903,,1
306,172,Undirected,8904,,1
306,294,Undirected,8905,,2
306,203,Undirected,8906,,1
306,151,Undirected,8907,,2
306,111,Undirected,8908,,1
306,5,Undirected,8909,,2
306,128,Undirected,8910,,2
306,163,Undirected,8911,,2
14,45,Undirected,8912,,4
14,108,Undirected,8913,,1
14,199,Undirected,8914,,1
14,333,Undirected,8915,,2
14,104,Undirected,8916,,1
14,52,Undirected,8917,,1
14,121,Undirected,8918,,1
14,58,Undirected,8919,,1
14,197,Undirected,8920,,2
14,94,Undirected,8921,,1
14,307,Undirected,8922,,2
14,253,Undirected,8923,,1
14,110,Undirected,8924,,1
14,201,Undirected,8925,,1
14,67,Undirected,8926,,2
14,172,Undirected,8927,,1
14,30,Undirected,8928,,2
14,294,Undirected,8929,,1
14,203,Undirected,8930,,1
14,151,Undirected,8931,,1
14,111,Undirected,8932,,2
14,5,Undirected,8933,,3
14,128,Undirected,8934,,1
14,163,Undirected,8935,,4
45,108,Undirected,8936,,1
45,333,Undirected,8937,,5
45,121,Undirected,8938,,3
45,197,Undirected,8939,,17
45,253,Undirected,8940,,1
45,110,Undirected,8941,,4
45,201,Undirected,8942,,3
45,203,Undirected,8943,,3
45,151,Undirected,8944,,3
45,163,Undirected,8945,,4
108,16,Undirected,8946,,1
108,333,Undirected,8947,,1
108,104,Undirected,8948,,1
108,52,Undirected,8949,,1
108,121,Undirected,8950,,1
108,58,Undirected,8951,,2
108,197,Undirected,8952,,1
108,94,Undirected,8953,,1
108,201,Undirected,8954,,2
108,67,Undirected,8955,,1
108,172,Undirected,8956,,1
108,30,Undirected,8957,,1
108,294,Undirected,8958,,2
108,203,Undirected,8959,,1
108,151,Undirected,8960,,2
108,5,Undirected,8961,,2
108,128,Undirected,8962,,3
108,163,Undirected,8963,,1
16,333,Undirected,8964,,2
16,104,Undirected,8965,,2
16,121,Undirected,8966,,1
16,58,Undirected,8967,,1
16,197,Undirected,8968,,1
16,307,Undirected,8969,,1
16,253,Undirected,8970,,1
16,110,Undirected,8971,,2
16,201,Undirected,8972,,1
16,172,Undirected,8973,,2
16,294,Undirected,8974,,1
16,203,Undirected,8975,,2
16,151,Undirected,8976,,1
16,111,Undirected,8977,,2
16,5,Undirected,8978,,3
16,128,Undirected,8979,,3
16,163,Undirected,8980,,4
199,333,Undirected,8981,,4
199,121,Undirected,8982,,1
199,58,Undirected,8983,,2
199,197,Undirected,8984,,7
199,94,Undirected,8985,,3
199,307,Undirected,8986,,2
199,110,Undirected,8987,,4
199,172,Undirected,8988,,3
199,294,Undirected,8989,,2
199,151,Undirected,8990,,1
199,5,Undirected,8991,,3
199,128,Undirected,8992,,5
199,163,Undirected,8993,,3
333,104,Undirected,8994,,1
333,52,Undirected,8995,,1
333,121,Undirected,8996,,1
333,58,Undirected,8997,,1
333,197,Undirected,8998,,3
333,94,Undirected,8999,,2
333,307,Undirected,9000,,1
333,253,Undirected,9001,,1
333,110,Undirected,9002,,2
333,22,Undirected,9003,,1
333,201,Undirected,9004,,2
333,67,Undirected,9005,,5
333,172,Undirected,9006,,1
333,30,Undirected,9007,,3
333,294,Undirected,9008,,1
333,203,Undirected,9009,,2
333,151,Undirected,9010,,1
333,111,Undirected,9011,,2
333,5,Undirected,9012,,2
333,128,Undirected,9013,,2
333,163,Undirected,9014,,2
104,121,Undirected,9015,,1
104,58,Undirected,9016,,1
104,197,Undirected,9017,,1
104,94,Undirected,9018,,2
104,110,Undirected,9019,,1
104,22,Undirected,9020,,2
104,201,Undirected,9021,,2
104,67,Undirected,9022,,5
104,172,Undirected,9023,,1
104,294,Undirected,9024,,2
104,203,Undirected,9025,,1
104,151,Undirected,9026,,2
104,5,Undirected,9027,,1
104,128,Undirected,9028,,1
104,163,Undirected,9029,,2
52,121,Undirected,9030,,3
52,197,Undirected,9031,,6
52,253,Undirected,9032,,1
52,110,Undirected,9033,,1
52,201,Undirected,9034,,2
52,294,Undirected,9035,,1
52,203,Undirected,9036,,1
52,5,Undirected,9037,,1
52,163,Undirected,9038,,2
121,58,Undirected,9039,,1
121,197,Undirected,9040,,3
121,94,Undirected,9041,,1
121,307,Undirected,9042,,1
121,253,Undirected,9043,,1
121,110,Undirected,9044,,1
121,201,Undirected,9045,,1
121,172,Undirected,9046,,1
121,30,Undirected,9047,,1
121,294,Undirected,9048,,1
121,203,Undirected,9049,,1
121,5,Undirected,9050,,2
121,163,Undirected,9051,,1
58,197,Undirected,9052,,3
58,94,Undirected,9053,,1
58,307,Undirected,9054,,1
58,253,Undirected,9055,,1
58,110,Undirected,9056,,1
58,201,Undirected,9057,,1
58,172,Undirected,9058,,1
58,30,Undirected,9059,,1
58,294,Undirected,9060,,2
58,203,Undirected,9061,,1
58,151,Undirected,9062,,3
58,111,Undirected,9063,,2
58,5,Undirected,9064,,2
58,128,Undirected,9065,,3
58,163,Undirected,9066,,1
197,94,Undirected,9067,,3
197,307,Undirected,9068,,1
197,253,Undirected,9069,,1
197,110,Undirected,9070,,3
197,201,Undirected,9071,,3
197,172,Undirected,9072,,1
197,294,Undirected,9073,,1
197,203,Undirected,9074,,1
197,151,Undirected,9075,,2
197,111,Undirected,9076,,3
197,5,Undirected,9077,,4
197,128,Undirected,9078,,1
197,163,Undirected,9079,,3
94,307,Undirected,9080,,1
94,253,Undirected,9081,,1
94,110,Undirected,9082,,2
94,22,Undirected,9083,,2
94,201,Undirected,9084,,1
94,172,Undirected,9085,,1
94,294,Undirected,9086,,1
94,203,Undirected,9087,,1
94,151,Undirected,9088,,2
94,111,Undirected,9089,,2
94,5,Undirected,9090,,1
94,128,Undirected,9091,,2
94,163,Undirected,9092,,1
307,110,Undirected,9093,,2
307,22,Undirected,9094,,1
307,201,Undirected,9095,,1
307,67,Undirected,9096,,1
307,172,Undirected,9097,,1
307,294,Undirected,9098,,1
307,203,Undirected,9099,,1
307,151,Undirected,9100,,1
307,111,Undirected,9101,,2
307,5,Undirected,9102,,2
307,128,Undirected,9103,,1
307,163,Undirected,9104,,2
253,110,Undirected,9105,,1
253,201,Undirected,9106,,2
253,67,Undirected,9107,,1
253,172,Undirected,9108,,1
253,30,Undirected,9109,,1
253,294,Undirected,9110,,1
253,203,Undirected,9111,,1
253,151,Undirected,9112,,1
253,5,Undirected,9113,,1
253,128,Undirected,9114,,2
253,163,Undirected,9115,,1
110,201,Undirected,9116,,2
110,67,Undirected,9117,,3
110,172,Undirected,9118,,1
110,30,Undirected,9119,,2
110,294,Undirected,9120,,1
110,203,Undirected,9121,,2
110,151,Undirected,9122,,1
110,5,Undirected,9123,,4
110,128,Undirected,9124,,2
110,163,Undirected,9125,,2
22,201,Undirected,9126,,1
22,172,Undirected,9127,,1
22,294,Undirected,9128,,3
22,203,Undirected,9129,,1
22,163,Undirected,9130,,1
201,67,Undirected,9131,,6
201,172,Undirected,9132,,1
201,30,Undirected,9133,,2
201,294,Undirected,9134,,1
201,151,Undirected,9135,,1
201,111,Undirected,9136,,3
201,5,Undirected,9137,,3
201,128,Undirected,9138,,2
201,163,Undirected,9139,,3
67,203,Undirected,9140,,2
67,163,Undirected,9141,,5
172,30,Undirected,9142,,2
172,294,Undirected,9143,,1
172,203,Undirected,9144,,1
172,151,Undirected,9145,,1
172,5,Undirected,9146,,3
172,163,Undirected,9147,,1
30,294,Undirected,9148,,2
30,203,Undirected,9149,,2
30,151,Undirected,9150,,1
30,111,Undirected,9151,,2
30,5,Undirected,9152,,3
30,128,Undirected,9153,,5
30,163,Undirected,9154,,1
294,203,Undirected,9155,,1
294,151,Undirected,9156,,2
294,111,Undirected,9157,,1
294,5,Undirected,9158,,2
294,128,Undirected,9159,,4
294,163,Undirected,9160,,1
203,151,Undirected,9161,,2
203,111,Undirected,9162,,1
203,5,Undirected,9163,,1
203,128,Undirected,9164,,3
203,163,Undirected,9165,,1
151,111,Undirected,9166,,1
151,5,Undirected,9167,,2
151,163,Undirected,9168,,1
111,5,Undirected,9169,,3
5,128,Undirected,9170,,3
128,163,Undirected,9171,,1
229,160,Undirected,9172,,3
229,5,Undirected,9173,,2
229,310,Undirected,9174,,3
229,329,Undirected,9175,,2
1,160,Undirected,9176,,1
1,310,Undirected,9177,,1
1,329,Undirected,9178,,1
160,310,Undirected,9179,,3
5,310,Undirected,9180,,6
310,329,Undirected,9181,,1
231,215,Undirected,9182,,1
231,84,Undirected,9183,,2
231,258,Undirected,9184,,2
231,293,Undirected,9185,,1
231,67,Undirected,9186,,2
231,128,Undirected,9187,,1
215,84,Undirected,9188,,1
215,258,Undirected,9189,,1
215,293,Undirected,9190,,1
215,67,Undirected,9191,,1
215,111,Undirected,9192,,2
215,128,Undirected,9193,,1
84,258,Undirected,9194,,2
84,293,Undirected,9195,,4
84,111,Undirected,9196,,4
84,128,Undirected,9197,,2
258,293,Undirected,9198,,5
258,67,Undirected,9199,,7
258,128,Undirected,9200,,2
258,24,Undirected,9201,,2
293,111,Undirected,9202,,4
293,24,Undirected,9203,,5
149,255,Undirected,9204,,1
149,111,Undirected,9205,,5
255,111,Undirected,9206,,1
112,325,Undirected,9207,,1
112,334,Undirected,9208,,1
112,335,Undirected,9209,,2
112,332,Undirected,9210,,3
112,12,Undirected,9211,,2
112,293,Undirected,9212,,6
112,197,Undirected,9213,,3
112,241,Undirected,9214,,3
112,319,Undirected,9215,,1
112,248,Undirected,9216,,2
140,10,Undirected,9217,,2
140,325,Undirected,9218,,2
140,334,Undirected,9219,,2
140,115,Undirected,9220,,3
140,220,Undirected,9221,,1
140,335,Undirected,9222,,4
140,332,Undirected,9223,,8
140,12,Undirected,9224,,4
140,45,Undirected,9225,,15
140,290,Undirected,9226,,1
140,293,Undirected,9227,,8
140,241,Undirected,9228,,2
140,22,Undirected,9229,,4
140,319,Undirected,9230,,2
140,111,Undirected,9231,,5
140,248,Undirected,9232,,2
37,325,Undirected,9233,,1
37,334,Undirected,9234,,1
37,335,Undirected,9235,,1
37,332,Undirected,9236,,4
37,12,Undirected,9237,,1
37,290,Undirected,9238,,1
37,293,Undirected,9239,,3
37,197,Undirected,9240,,3
37,241,Undirected,9241,,1
37,319,Undirected,9242,,2
10,325,Undirected,9243,,1
10,334,Undirected,9244,,1
10,335,Undirected,9245,,1
10,332,Undirected,9246,,5
10,290,Undirected,9247,,1
10,197,Undirected,9248,,3
10,248,Undirected,9249,,3
325,334,Undirected,9250,,2
325,115,Undirected,9251,,2
325,220,Undirected,9252,,2
325,335,Undirected,9253,,2
325,332,Undirected,9254,,3
325,12,Undirected,9255,,2
325,45,Undirected,9256,,6
325,290,Undirected,9257,,1
325,293,Undirected,9258,,1
325,197,Undirected,9259,,3
325,241,Undirected,9260,,1
325,22,Undirected,9261,,1
325,66,Undirected,9262,,2
325,319,Undirected,9263,,2
325,248,Undirected,9264,,2
334,115,Undirected,9265,,1
334,220,Undirected,9266,,2
334,335,Undirected,9267,,1
334,332,Undirected,9268,,2
334,12,Undirected,9269,,2
334,45,Undirected,9270,,3
334,290,Undirected,9271,,1
334,293,Undirected,9272,,1
334,197,Undirected,9273,,2
334,241,Undirected,9274,,2
334,22,Undirected,9275,,1
334,66,Undirected,9276,,1
334,319,Undirected,9277,,1
334,111,Undirected,9278,,1
334,248,Undirected,9279,,1
115,220,Undirected,9280,,3
115,335,Undirected,9281,,2
115,332,Undirected,9282,,3
115,12,Undirected,9283,,1
115,45,Undirected,9284,,5
115,290,Undirected,9285,,1
115,293,Undirected,9286,,2
115,197,Undirected,9287,,2
115,241,Undirected,9288,,1
115,66,Undirected,9289,,3
115,319,Undirected,9290,,3
115,248,Undirected,9291,,2
220,335,Undirected,9292,,2
220,332,Undirected,9293,,2
220,12,Undirected,9294,,1
220,290,Undirected,9295,,1
220,293,Undirected,9296,,1
220,197,Undirected,9297,,3
220,241,Undirected,9298,,1
220,66,Undirected,9299,,2
220,319,Undirected,9300,,4
220,111,Undirected,9301,,4
220,248,Undirected,9302,,2
335,332,Undirected,9303,,4
335,12,Undirected,9304,,1
335,45,Undirected,9305,,5
335,290,Undirected,9306,,1
335,293,Undirected,9307,,3
335,197,Undirected,9308,,4
335,241,Undirected,9309,,1
335,22,Undirected,9310,,2
335,66,Undirected,9311,,2
335,319,Undirected,9312,,2
335,111,Undirected,9313,,2
335,248,Undirected,9314,,2
332,12,Undirected,9315,,3
332,290,Undirected,9316,,1
332,293,Undirected,9317,,7
332,241,Undirected,9318,,1
332,66,Undirected,9319,,10
332,319,Undirected,9320,,3
332,248,Undirected,9321,,2
12,290,Undirected,9322,,1
12,293,Undirected,9323,,2
12,197,Undirected,9324,,4
12,319,Undirected,9325,,1
12,111,Undirected,9326,,1
12,248,Undirected,9327,,3
45,248,Undirected,9328,,6
290,293,Undirected,9329,,2
290,197,Undirected,9330,,2
290,241,Undirected,9331,,2
290,66,Undirected,9332,,1
290,319,Undirected,9333,,2
290,248,Undirected,9334,,2
293,197,Undirected,9335,,4
293,241,Undirected,9336,,1
293,66,Undirected,9337,,3
293,248,Undirected,9338,,1
197,241,Undirected,9339,,2
197,319,Undirected,9340,,3
197,248,Undirected,9341,,4
241,319,Undirected,9342,,1
241,111,Undirected,9343,,2
241,248,Undirected,9344,,3
22,248,Undirected,9345,,2
66,319,Undirected,9346,,2
66,248,Undirected,9347,,1
319,111,Undirected,9348,,2
319,248,Undirected,9349,,2
111,248,Undirected,9350,,2
7,209,Undirected,9351,,2
311,38,Undirected,9352,,1
311,209,Undirected,9353,,1
311,5,Undirected,9354,,1
38,209,Undirected,9355,,2
38,5,Undirected,9356,,1
209,69,Undirected,9357,,1
69,5,Undirected,9358,,1
177,336,Undirected,9359,,2
177,239,Undirected,9360,,1
177,16,Undirected,9361,,1
177,168,Undirected,9362,,1
177,169,Undirected,9363,,1
177,213,Undirected,9364,,1
177,171,Undirected,9365,,2
177,255,Undirected,9366,,1
177,77,Undirected,9367,,3
177,100,Undirected,9368,,1
336,239,Undirected,9369,,1
336,181,Undirected,9370,,2
336,45,Undirected,9371,,4
336,16,Undirected,9372,,1
336,168,Undirected,9373,,1
336,169,Undirected,9374,,1
336,213,Undirected,9375,,1
336,171,Undirected,9376,,1
336,255,Undirected,9377,,1
336,77,Undirected,9378,,2
336,100,Undirected,9379,,2
239,181,Undirected,9380,,2
239,45,Undirected,9381,,4
239,16,Undirected,9382,,2
239,168,Undirected,9383,,1
239,169,Undirected,9384,,2
239,213,Undirected,9385,,1
239,171,Undirected,9386,,1
239,255,Undirected,9387,,2
239,77,Undirected,9388,,1
239,100,Undirected,9389,,1
181,168,Undirected,9390,,2
181,169,Undirected,9391,,1
181,213,Undirected,9392,,1
181,171,Undirected,9393,,1
181,255,Undirected,9394,,1
181,77,Undirected,9395,,1
181,100,Undirected,9396,,1
45,213,Undirected,9397,,2
45,255,Undirected,9398,,1
16,168,Undirected,9399,,3
16,169,Undirected,9400,,1
16,213,Undirected,9401,,1
16,171,Undirected,9402,,1
16,255,Undirected,9403,,1
16,77,Undirected,9404,,1
16,100,Undirected,9405,,1
168,213,Undirected,9406,,1
168,255,Undirected,9407,,1
168,77,Undirected,9408,,1
168,100,Undirected,9409,,1
169,213,Undirected,9410,,2
169,255,Undirected,9411,,2
169,77,Undirected,9412,,1
169,100,Undirected,9413,,1
213,171,Undirected,9414,,2
213,255,Undirected,9415,,1
213,77,Undirected,9416,,1
213,100,Undirected,9417,,2
171,255,Undirected,9418,,1
171,77,Undirected,9419,,2
171,100,Undirected,9420,,1
255,77,Undirected,9421,,1
255,100,Undirected,9422,,1
77,100,Undirected,9423,,1
214,337,Undirected,9424,,2
214,222,Undirected,9425,,1
214,132,Undirected,9426,,1
214,223,Undirected,9427,,1
214,178,Undirected,9428,,1
214,180,Undirected,9429,,2
214,338,Undirected,9430,,3
214,339,Undirected,9431,,2
214,226,Undirected,9432,,1
214,186,Undirected,9433,,1
214,57,Undirected,9434,,1
214,189,Undirected,9435,,1
214,274,Undirected,9436,,2
214,190,Undirected,9437,,2
214,340,Undirected,9438,,3
214,75,Undirected,9439,,1
214,305,Undirected,9440,,1
214,101,Undirected,9441,,1
337,222,Undirected,9442,,3
337,132,Undirected,9443,,1
337,223,Undirected,9444,,2
337,178,Undirected,9445,,1
337,180,Undirected,9446,,5
337,338,Undirected,9447,,3
337,339,Undirected,9448,,1
337,226,Undirected,9449,,3
337,186,Undirected,9450,,1
337,57,Undirected,9451,,2
337,189,Undirected,9452,,1
337,274,Undirected,9453,,2
337,190,Undirected,9454,,2
337,340,Undirected,9455,,2
337,75,Undirected,9456,,3
337,305,Undirected,9457,,1
337,101,Undirected,9458,,3
222,132,Undirected,9459,,1
222,338,Undirected,9460,,3
222,339,Undirected,9461,,1
222,186,Undirected,9462,,1
222,57,Undirected,9463,,2
222,189,Undirected,9464,,2
222,190,Undirected,9465,,1
222,340,Undirected,9466,,1
222,75,Undirected,9467,,3
222,305,Undirected,9468,,2
222,101,Undirected,9469,,2
132,223,Undirected,9470,,1
132,178,Undirected,9471,,1
132,180,Undirected,9472,,1
132,338,Undirected,9473,,1
132,339,Undirected,9474,,2
132,226,Undirected,9475,,1
132,186,Undirected,9476,,1
132,57,Undirected,9477,,2
132,189,Undirected,9478,,1
132,274,Undirected,9479,,2
132,190,Undirected,9480,,1
132,340,Undirected,9481,,1
132,75,Undirected,9482,,1
132,305,Undirected,9483,,2
132,101,Undirected,9484,,1
223,178,Undirected,9485,,1
223,338,Undirected,9486,,2
223,339,Undirected,9487,,1
223,186,Undirected,9488,,1
223,57,Undirected,9489,,5
223,189,Undirected,9490,,2
223,274,Undirected,9491,,1
223,190,Undirected,9492,,2
223,340,Undirected,9493,,2
223,75,Undirected,9494,,5
223,305,Undirected,9495,,1
223,101,Undirected,9496,,2
178,338,Undirected,9497,,1
178,339,Undirected,9498,,1
178,57,Undirected,9499,,4
178,340,Undirected,9500,,1
178,75,Undirected,9501,,1
178,305,Undirected,9502,,1
180,338,Undirected,9503,,5
180,339,Undirected,9504,,4
180,57,Undirected,9505,,6
180,274,Undirected,9506,,1
180,340,Undirected,9507,,5
180,75,Undirected,9508,,7
180,305,Undirected,9509,,1
338,339,Undirected,9510,,2
338,226,Undirected,9511,,2
338,186,Undirected,9512,,2
338,57,Undirected,9513,,4
338,189,Undirected,9514,,2
338,274,Undirected,9515,,1
338,190,Undirected,9516,,2
338,340,Undirected,9517,,4
338,75,Undirected,9518,,3
338,305,Undirected,9519,,1
338,101,Undirected,9520,,2
339,226,Undirected,9521,,2
339,186,Undirected,9522,,3
339,57,Undirected,9523,,3
339,189,Undirected,9524,,1
339,274,Undirected,9525,,2
339,190,Undirected,9526,,3
339,340,Undirected,9527,,2
339,75,Undirected,9528,,2
339,305,Undirected,9529,,2
339,101,Undirected,9530,,2
226,186,Undirected,9531,,1
226,57,Undirected,9532,,4
226,189,Undirected,9533,,2
226,190,Undirected,9534,,3
226,340,Undirected,9535,,2
226,75,Undirected,9536,,5
226,305,Undirected,9537,,1
226,101,Undirected,9538,,2
186,57,Undirected,9539,,4
186,274,Undirected,9540,,1
186,340,Undirected,9541,,3
186,75,Undirected,9542,,3
186,305,Undirected,9543,,1
57,189,Undirected,9544,,3
57,274,Undirected,9545,,2
57,190,Undirected,9546,,3
57,340,Undirected,9547,,2
189,274,Undirected,9548,,1
189,340,Undirected,9549,,3
189,75,Undirected,9550,,3
189,305,Undirected,9551,,1
274,190,Undirected,9552,,1
274,340,Undirected,9553,,1
274,75,Undirected,9554,,1
274,305,Undirected,9555,,1
274,101,Undirected,9556,,1
190,340,Undirected,9557,,3
190,75,Undirected,9558,,4
190,305,Undirected,9559,,1
340,75,Undirected,9560,,2
340,305,Undirected,9561,,1
340,101,Undirected,9562,,1
75,305,Undirected,9563,,1
75,101,Undirected,9564,,4
305,101,Undirected,9565,,1
112,336,Undirected,9566,,2
112,166,Undirected,9567,,3
112,245,Undirected,9568,,1
336,166,Undirected,9569,,2
336,245,Undirected,9570,,1
336,135,Undirected,9571,,1
336,151,Undirected,9572,,2
336,74,Undirected,9573,,3
166,245,Undirected,9574,,1
166,135,Undirected,9575,,6
166,74,Undirected,9576,,2
245,135,Undirected,9577,,1
245,151,Undirected,9578,,1
164,177,Undirected,9579,,1
164,270,Undirected,9580,,1
164,116,Undirected,9581,,3
164,134,Undirected,9582,,1
164,326,Undirected,9583,,1
164,92,Undirected,9584,,1
164,56,Undirected,9585,,3
164,66,Undirected,9586,,3
164,246,Undirected,9587,,1
164,68,Undirected,9588,,2
164,202,Undirected,9589,,1
164,277,Undirected,9590,,2
164,72,Undirected,9591,,1
164,137,Undirected,9592,,1
164,341,Undirected,9593,,1
164,237,Undirected,9594,,1
164,101,Undirected,9595,,1
