Source,Target,Type,Id,Label,Weight
36,135,Undirected,2570,,5
36,149,Undirected,2572,,4
36,151,Undirected,2574,,5
36,153,Undirected,2577,,3
141,142,Undirected,2579,,6
141,143,Undirected,2581,,11
141,131,Undirected,2583,,3
141,145,Undirected,2584,,8
141,146,Undirected,2585,,5
141,44,Undirected,2586,,7
141,17,Undirected,2587,,3
141,48,Undirected,2588,,7
141,91,Undirected,2589,,6
141,4,Undirected,2590,,18
141,121,Undirected,2591,,5
141,147,Undirected,2592,,3
141,55,Undirected,2593,,10
141,135,Undirected,2594,,13
141,66,Undirected,2597,,3
141,67,Undirected,2599,,22
141,149,Undirected,2600,,4
141,69,Undirected,2601,,5
141,151,Undirected,2604,,7
141,74,Undirected,2605,,5
141,24,Undirected,2606,,10
141,152,Undirected,2607,,4
141,153,Undirected,2609,,6
141,139,Undirected,2610,,3
142,144,Undirected,2613,,3
142,44,Undirected,2617,,7
142,17,Undirected,2618,,3
142,48,Undirected,2619,,9
142,55,Undirected,2624,,3
142,135,Undirected,2625,,5
142,148,Undirected,2627,,3
142,66,Undirected,2628,,6
142,67,Undirected,2630,,10
142,149,Undirected,2631,,8
142,73,Undirected,2634,,3
142,74,Undirected,2636,,5
142,24,Undirected,2637,,7
142,153,Undirected,2640,,4
25,67,Undirected,2659,,3
25,74,Undirected,2665,,3
143,131,Undirected,2672,,3
143,145,Undirected,2673,,5
143,44,Undirected,2675,,3
143,17,Undirected,2676,,4
143,4,Undirected,2679,,8
143,121,Undirected,2680,,3
143,55,Undirected,2682,,5
143,135,Undirected,2683,,5
143,63,Undirected,2684,,5
143,66,Undirected,2686,,3
143,67,Undirected,2688,,17
143,149,Undirected,2689,,6
143,69,Undirected,2690,,4
143,151,Undirected,2693,,3
143,74,Undirected,2694,,4
143,24,Undirected,2695,,5
143,153,Undirected,2698,,3
144,44,Undirected,2703,,6
144,17,Undirected,2704,,4
144,66,Undirected,2714,,5
144,124,Undirected,2715,,3
144,67,Undirected,2716,,4
144,69,Undirected,2718,,3
144,150,Undirected,2719,,3
144,74,Undirected,2722,,5
144,24,Undirected,2723,,3
131,145,Undirected,2728,,5
131,146,Undirected,2729,,3
131,91,Undirected,2733,,6
131,135,Undirected,2737,,3
131,67,Undirected,2742,,4
131,74,Undirected,2748,,4
131,24,Undirected,2749,,3
145,146,Undirected,2754,,4
145,48,Undirected,2757,,3
145,91,Undirected,2758,,7
145,4,Undirected,2759,,16
145,121,Undirected,2760,,3
145,135,Undirected,2763,,4
145,67,Undirected,2768,,7
145,151,Undirected,2773,,3
145,74,Undirected,2774,,6
145,24,Undirected,2775,,6
146,91,Undirected,2783,,3
146,4,Undirected,2784,,13
146,67,Undirected,2793,,7
146,74,Undirected,2799,,5
44,4,Undirected,2806,,5
44,135,Undirected,2809,,3
44,124,Undirected,2811,,3
44,149,Undirected,2812,,5
44,24,Undirected,2815,,7
44,152,Undirected,2816,,3
17,4,Undirected,2821,,3
48,4,Undirected,2835,,8
48,135,Undirected,2837,,7
48,148,Undirected,2838,,5
48,149,Undirected,2839,,7
48,152,Undirected,2842,,3
48,153,Undirected,2844,,4
91,4,Undirected,2846,,9
91,135,Undirected,2850,,4
91,67,Undirected,2855,,5
91,74,Undirected,2861,,4
91,24,Undirected,2862,,5
4,121,Undirected,2866,,5
4,147,Undirected,2867,,4
4,55,Undirected,2868,,3
4,135,Undirected,2869,,7
4,66,Undirected,2872,,4
4,67,Undirected,2874,,17
4,149,Undirected,2875,,4
4,151,Undirected,2879,,6
4,74,Undirected,2880,,10
4,24,Undirected,2881,,12
4,152,Undirected,2882,,3
4,100,Undirected,2883,,3
4,153,Undirected,2884,,3
121,69,Undirected,2893,,3
147,67,Undirected,2908,,5
147,149,Undirected,2909,,3
147,73,Undirected,2912,,3
147,151,Undirected,2913,,3
147,74,Undirected,2914,,3
147,24,Undirected,2915,,4
55,149,Undirected,2922,,5
55,24,Undirected,2925,,4
55,152,Undirected,2926,,6
135,67,Undirected,2933,,12
135,149,Undirected,2934,,4
135,69,Undirected,2935,,3
135,151,Undirected,2938,,3
135,74,Undirected,2939,,4
135,24,Undirected,2940,,6
135,153,Undirected,2943,,4
63,149,Undirected,2946,,3
148,67,Undirected,2956,,5
148,74,Undirected,2962,,3
66,124,Undirected,2968,,3
66,149,Undirected,2969,,8
66,24,Undirected,2972,,4
124,74,Undirected,2982,,4
67,149,Undirected,2987,,14
67,150,Undirected,2988,,3
67,151,Undirected,2989,,8
67,152,Undirected,2990,,5
67,100,Undirected,2991,,3
67,153,Undirected,2992,,7
149,69,Undirected,2994,,3
149,74,Undirected,2998,,5
149,24,Undirected,2999,,6
149,153,Undirected,3002,,3
69,150,Undirected,3004,,3
69,24,Undirected,3006,,3
69,152,Undirected,3007,,4
150,74,Undirected,3013,,4
151,74,Undirected,3025,,4
151,24,Undirected,3026,,3
74,24,Undirected,3031,,5
74,100,Undirected,3033,,3
24,152,Undirected,3036,,3
24,153,Undirected,3038,,5
154,155,Undirected,3047,,3
157,159,Undirected,3053,,4
157,160,Undirected,3054,,4
157,163,Undirected,3058,,3
159,160,Undirected,3065,,5
159,163,Undirected,3069,,4
160,163,Undirected,3073,,3
111,163,Undirected,3076,,3
164,10,Undirected,3084,,3
164,45,Undirected,3090,,3
164,52,Undirected,3093,,3
164,67,Undirected,3098,,5
164,111,Undirected,3102,,4
165,141,Undirected,3107,,4
165,10,Undirected,3110,,3
165,146,Undirected,3113,,5
165,156,Undirected,3115,,3
165,45,Undirected,3116,,3
165,4,Undirected,3120,,10
165,67,Undirected,3124,,3
165,173,Undirected,3127,,3
141,82,Undirected,3133,,3
141,10,Undirected,3135,,10
141,166,Undirected,3137,,14
141,45,Undirected,3139,,13
141,52,Undirected,3142,,7
141,169,Undirected,3144,,3
141,171,Undirected,3146,,4
141,173,Undirected,3148,,7
141,111,Undirected,3149,,8
141,174,Undirected,3150,,3
141,128,Undirected,3151,,15
141,175,Undirected,3152,,3
82,67,Undirected,3166,,3
154,45,Undirected,3179,,3
154,168,Undirected,3184,,3
154,67,Undirected,3187,,4
10,166,Undirected,3197,,6
10,4,Undirected,3201,,6
10,168,Undirected,3202,,3
10,171,Undirected,3205,,3
10,173,Undirected,3207,,3
155,146,Undirected,3212,,3
155,45,Undirected,3214,,4
155,4,Undirected,3218,,6
155,67,Undirected,3222,,5
155,173,Undirected,3225,,4
166,45,Undirected,3234,,8
166,52,Undirected,3237,,3
166,4,Undirected,3238,,8
166,67,Undirected,3242,,15
166,173,Undirected,3245,,4
166,111,Undirected,3246,,5
166,128,Undirected,3248,,8
146,156,Undirected,3251,,4
146,45,Undirected,3252,,3
146,169,Undirected,3257,,3
146,173,Undirected,3261,,3
146,111,Undirected,3262,,4
146,175,Undirected,3265,,3
146,176,Undirected,3266,,3
44,173,Undirected,3275,,3
44,111,Undirected,3276,,4
156,4,Undirected,3285,,6
45,4,Undirected,3299,,24
45,168,Undirected,3300,,3
45,169,Undirected,3301,,3
45,170,Undirected,3302,,3
45,171,Undirected,3303,,5
45,172,Undirected,3304,,4
45,173,Undirected,3305,,13
45,111,Undirected,3306,,6
45,128,Undirected,3308,,8
45,175,Undirected,3309,,3
88,4,Undirected,3313,,3
88,67,Undirected,3317,,3
167,4,Undirected,3327,,4
167,67,Undirected,3331,,3
52,4,Undirected,3340,,3
52,168,Undirected,3341,,3
52,170,Undirected,3343,,3
52,173,Undirected,3346,,3
52,111,Undirected,3347,,3
52,174,Undirected,3348,,3
52,128,Undirected,3349,,4
4,169,Undirected,3353,,3
4,171,Undirected,3355,,4
4,172,Undirected,3356,,5
4,173,Undirected,3357,,12
4,111,Undirected,3358,,8
4,128,Undirected,3360,,8
4,175,Undirected,3361,,4
4,176,Undirected,3362,,4
168,67,Undirected,3365,,3
168,173,Undirected,3368,,3
169,67,Undirected,3375,,4
169,171,Undirected,3376,,4
169,111,Undirected,3379,,3
170,67,Undirected,3384,,4
170,173,Undirected,3387,,3
67,171,Undirected,3393,,5
67,172,Undirected,3394,,3
67,173,Undirected,3395,,9
67,174,Undirected,3396,,4
67,176,Undirected,3398,,3
172,173,Undirected,3406,,3
172,111,Undirected,3407,,3
172,128,Undirected,3409,,3
173,111,Undirected,3412,,4
173,128,Undirected,3414,,3
111,176,Undirected,3419,,3
128,175,Undirected,3423,,3
175,176,Undirected,3425,,3
177,142,Undirected,3427,,8
177,144,Undirected,3428,,3
177,180,Undirected,3431,,4
177,44,Undirected,3432,,5
177,181,Undirected,3433,,4
177,45,Undirected,3435,,6
177,183,Undirected,3437,,6
177,188,Undirected,3443,,3
177,189,Undirected,3444,,3
177,22,Undirected,3445,,3
177,190,Undirected,3446,,4
177,66,Undirected,3447,,5
177,191,Undirected,3448,,3
112,178,Undirected,3452,,4
112,180,Undirected,3454,,4
112,181,Undirected,3455,,3
112,45,Undirected,3457,,8
112,186,Undirected,3461,,5
112,187,Undirected,3462,,3
112,59,Undirected,3463,,3
112,188,Undirected,3464,,4
112,101,Undirected,3469,,4
142,180,Undirected,3472,,6
142,181,Undirected,3473,,4
142,45,Undirected,3475,,7
142,183,Undirected,3476,,7
142,185,Undirected,3478,,4
142,187,Undirected,3480,,5
142,59,Undirected,3481,,3
142,188,Undirected,3482,,6
142,189,Undirected,3483,,3
142,22,Undirected,3484,,6
142,190,Undirected,3485,,4
142,191,Undirected,3486,,3
142,111,Undirected,3487,,3
144,45,Undirected,3495,,5
144,183,Undirected,3496,,3
144,189,Undirected,3503,,3
144,22,Undirected,3504,,3
144,191,Undirected,3506,,3
178,45,Undirected,3515,,3
178,186,Undirected,3520,,5
178,187,Undirected,3521,,4
178,111,Undirected,3529,,5
178,101,Undirected,3531,,4
179,45,Undirected,3536,,6
179,185,Undirected,3540,,3
179,59,Undirected,3543,,3
179,22,Undirected,3546,,3
179,66,Undirected,3548,,3
180,44,Undirected,3553,,5
180,181,Undirected,3554,,4
180,45,Undirected,3556,,7
180,183,Undirected,3558,,7
180,185,Undirected,3560,,5
180,186,Undirected,3561,,5
180,187,Undirected,3562,,6
180,188,Undirected,3564,,5
180,189,Undirected,3565,,4
180,22,Undirected,3566,,4
180,190,Undirected,3567,,9
180,66,Undirected,3568,,6
180,191,Undirected,3569,,4
180,192,Undirected,3571,,3
180,101,Undirected,3572,,6
44,181,Undirected,3573,,5
44,182,Undirected,3574,,4
44,183,Undirected,3575,,6
44,186,Undirected,3578,,5
44,187,Undirected,3579,,3
44,188,Undirected,3580,,5
44,189,Undirected,3581,,6
44,190,Undirected,3582,,3
44,191,Undirected,3583,,5
44,192,Undirected,3584,,4
44,101,Undirected,3585,,5
181,182,Undirected,3586,,4
181,45,Undirected,3587,,10
181,17,Undirected,3588,,3
181,183,Undirected,3589,,3
181,184,Undirected,3590,,3
181,188,Undirected,3595,,4
181,22,Undirected,3597,,5
181,66,Undirected,3599,,5
182,45,Undirected,3604,,5
182,184,Undirected,3607,,3
182,66,Undirected,3616,,5
45,183,Undirected,3621,,7
45,185,Undirected,3623,,3
45,186,Undirected,3624,,5
45,187,Undirected,3625,,6
45,188,Undirected,3626,,7
45,189,Undirected,3627,,5
45,191,Undirected,3629,,5
45,192,Undirected,3630,,3
183,187,Undirected,3646,,3
183,59,Undirected,3647,,3
183,188,Undirected,3648,,5
183,189,Undirected,3649,,3
183,22,Undirected,3650,,5
183,190,Undirected,3651,,3
183,66,Undirected,3652,,7
183,191,Undirected,3653,,4
183,101,Undirected,3656,,3
184,66,Undirected,3665,,4
185,187,Undirected,3671,,5
185,190,Undirected,3676,,3
185,66,Undirected,3677,,4
185,191,Undirected,3678,,3
185,192,Undirected,3680,,3
186,187,Undirected,3682,,4
186,188,Undirected,3684,,3
186,189,Undirected,3685,,3
186,22,Undirected,3686,,3
186,190,Undirected,3687,,3
186,111,Undirected,3690,,3
186,101,Undirected,3692,,6
187,188,Undirected,3694,,3
187,190,Undirected,3697,,3
187,66,Undirected,3698,,4
187,101,Undirected,3702,,6
59,188,Undirected,3703,,3
59,189,Undirected,3704,,3
59,191,Undirected,3706,,4
188,189,Undirected,3710,,3
188,22,Undirected,3711,,3
188,66,Undirected,3713,,3
188,191,Undirected,3714,,3
188,101,Undirected,3717,,4
189,190,Undirected,3719,,3
189,66,Undirected,3720,,4
189,191,Undirected,3721,,4
22,190,Undirected,3725,,3
190,191,Undirected,3730,,3
190,101,Undirected,3733,,3
66,191,Undirected,3734,,3
66,111,Undirected,3735,,4
66,101,Undirected,3737,,4
191,192,Undirected,3739,,3
111,101,Undirected,3742,,3
7,142,Undirected,3744,,3
7,193,Undirected,3745,,3
7,131,Undirected,3746,,5
7,194,Undirected,3747,,4
7,84,Undirected,3748,,5
7,196,Undirected,3751,,5
7,91,Undirected,3752,,5
7,197,Undirected,3753,,7
7,93,Undirected,3754,,3
7,30,Undirected,3756,,6
7,99,Undirected,3757,,7
142,194,Undirected,3760,,3
142,86,Undirected,3762,,3
142,196,Undirected,3765,,3
142,53,Undirected,3766,,3
142,197,Undirected,3767,,3
142,21,Undirected,3769,,5
142,30,Undirected,3770,,4
193,67,Undirected,3785,,4
193,30,Undirected,3787,,3
193,24,Undirected,3788,,3
131,99,Undirected,3803,,3
194,84,Undirected,3804,,3
194,197,Undirected,3811,,9
194,21,Undirected,3813,,3
194,22,Undirected,3814,,4
194,67,Undirected,3815,,11
194,149,Undirected,3816,,6
194,30,Undirected,3817,,4
194,24,Undirected,3818,,6
194,99,Undirected,3819,,4
84,22,Undirected,3827,,4
84,67,Undirected,3828,,6
84,149,Undirected,3829,,4
84,24,Undirected,3830,,4
86,67,Undirected,3839,,3
86,149,Undirected,3840,,3
86,24,Undirected,3841,,3
195,67,Undirected,3851,,3
46,149,Undirected,3861,,3
46,24,Undirected,3863,,3
196,197,Undirected,3868,,3
196,21,Undirected,3870,,3
196,67,Undirected,3872,,8
196,149,Undirected,3873,,4
196,30,Undirected,3874,,5
196,24,Undirected,3875,,4
91,22,Undirected,3881,,3
53,149,Undirected,3884,,3
197,21,Undirected,3890,,3
197,22,Undirected,3891,,8
197,67,Undirected,3892,,13
197,149,Undirected,3893,,5
197,30,Undirected,3894,,7
197,24,Undirected,3895,,6
197,99,Undirected,3896,,4
93,22,Undirected,3899,,4
93,67,Undirected,3900,,3
93,149,Undirected,3901,,3
21,30,Undirected,3905,,5
22,149,Undirected,3908,,6
22,30,Undirected,3909,,5
67,30,Undirected,3912,,14
67,99,Undirected,3913,,9
149,30,Undirected,3914,,4
30,24,Undirected,3916,,6
24,99,Undirected,3918,,4
198,199,Undirected,3921,,5
198,202,Undirected,3925,,3
107,4,Undirected,3929,,4
199,4,Undirected,3935,,11
199,201,Undirected,3937,,4
199,202,Undirected,3938,,7
199,203,Undirected,3939,,4
4,201,Undirected,3942,,6
4,202,Undirected,3943,,4
4,203,Undirected,3944,,3
4,76,Undirected,3945,,3
140,207,Undirected,3960,,3
140,210,Undirected,3963,,3
140,94,Undirected,3966,,4
204,98,Undirected,3981,,3
37,205,Undirected,3982,,5
37,212,Undirected,3991,,3
205,67,Undirected,4002,,4
205,98,Undirected,4003,,3
206,98,Undirected,4013,,3
207,67,Undirected,4021,,5
209,67,Undirected,4036,,6
210,67,Undirected,4042,,7
211,67,Undirected,4050,,4
94,67,Undirected,4053,,7
212,67,Undirected,4054,,4
67,98,Undirected,4056,,3
37,155,Undirected,4062,,3
18,67,Undirected,4071,,5
213,67,Undirected,4072,,3
177,214,Undirected,4073,,4
177,35,Undirected,4075,,4
177,216,Undirected,4082,,3
177,62,Undirected,4085,,4
177,149,Undirected,4086,,5
177,24,Undirected,4089,,4
214,35,Undirected,4091,,4
214,45,Undirected,4097,,4
214,15,Undirected,4098,,3
214,149,Undirected,4103,,4
214,24,Undirected,4106,,6
79,4,Undirected,4114,,4
79,149,Undirected,4116,,3
79,218,Undirected,4118,,3
35,9,Undirected,4120,,3
35,15,Undirected,4124,,4
35,24,Undirected,4131,,3
9,86,Undirected,4135,,4
9,45,Undirected,4136,,8
9,4,Undirected,4139,,4
9,218,Undirected,4143,,3
215,45,Undirected,4147,,3
215,4,Undirected,4151,,4
215,24,Undirected,4156,,3
154,62,Undirected,4162,,3
154,149,Undirected,4163,,3
205,45,Undirected,4168,,3
205,4,Undirected,4172,,5
205,62,Undirected,4173,,3
45,15,Undirected,4185,,5
45,104,Undirected,4187,,4
45,149,Undirected,4188,,9
45,217,Undirected,4189,,3
45,218,Undirected,4190,,4
45,24,Undirected,4191,,13
15,104,Undirected,4193,,3
15,4,Undirected,4194,,3
15,149,Undirected,4196,,3
216,149,Undirected,4202,,3
104,4,Undirected,4206,,5
104,62,Undirected,4207,,4
104,149,Undirected,4208,,3
104,24,Undirected,4211,,3
4,62,Undirected,4212,,5
4,217,Undirected,4213,,4
4,218,Undirected,4214,,4
62,149,Undirected,4215,,4
217,24,Undirected,4221,,3
116,181,Undirected,4223,,5
181,67,Undirected,4225,,7
67,219,Undirected,4229,,4
33,222,Undirected,4234,,7
33,223,Undirected,4235,,4
33,26,Undirected,4237,,3
33,180,Undirected,4238,,9
33,13,Undirected,4239,,3
33,226,Undirected,4241,,4
33,227,Undirected,4242,,5
222,223,Undirected,4244,,3
222,180,Undirected,4247,,5
222,225,Undirected,4249,,3
222,226,Undirected,4250,,4
222,74,Undirected,4253,,3
223,180,Undirected,4256,,5
223,226,Undirected,4259,,6
223,74,Undirected,4262,,3
224,180,Undirected,4264,,3
224,74,Undirected,4270,,3
26,13,Undirected,4272,,3
26,74,Undirected,4277,,4
180,225,Undirected,4279,,3
180,226,Undirected,4280,,6
180,227,Undirected,4281,,4
180,74,Undirected,4283,,4
13,74,Undirected,4288,,4
225,135,Undirected,4291,,3
226,74,Undirected,4295,,4
228,159,Undirected,4308,,3
228,220,Undirected,4309,,4
228,146,Undirected,4312,,5
228,16,Undirected,4314,,3
228,4,Undirected,4315,,5
228,234,Undirected,4316,,3
228,30,Undirected,4318,,3
229,230,Undirected,4323,,3
229,165,Undirected,4326,,3
229,132,Undirected,4327,,3
229,37,Undirected,4328,,4
229,205,Undirected,4329,,4
229,10,Undirected,4330,,5
229,220,Undirected,4333,,4
229,232,Undirected,4334,,3
229,233,Undirected,4335,,3
229,146,Undirected,4336,,3
229,16,Undirected,4338,,3
229,4,Undirected,4339,,5
229,234,Undirected,4340,,4
229,22,Undirected,4341,,3
229,30,Undirected,4342,,4
230,37,Undirected,4351,,3
230,159,Undirected,4355,,3
230,220,Undirected,4356,,4
230,146,Undirected,4359,,3
230,4,Undirected,4362,,3
230,234,Undirected,4363,,4
157,220,Undirected,4377,,4
157,146,Undirected,4380,,4
157,156,Undirected,4381,,3
157,4,Undirected,4383,,5
157,234,Undirected,4384,,4
157,98,Undirected,4388,,3
231,132,Undirected,4392,,3
231,4,Undirected,4404,,6
231,234,Undirected,4405,,3
231,22,Undirected,4406,,3
165,37,Undirected,4413,,3
165,205,Undirected,4414,,3
165,22,Undirected,4422,,3
165,98,Undirected,4425,,3
132,205,Undirected,4427,,3
132,10,Undirected,4428,,4
132,1,Undirected,4429,,3
132,4,Undirected,4437,,6
132,234,Undirected,4438,,3
132,22,Undirected,4439,,4
37,220,Undirected,4446,,6
37,233,Undirected,4448,,3
37,146,Undirected,4449,,4
37,156,Undirected,4450,,3
37,16,Undirected,4451,,4
37,4,Undirected,4452,,5
37,234,Undirected,4453,,3
37,30,Undirected,4454,,3
205,10,Undirected,4458,,3
205,233,Undirected,4463,,3
205,16,Undirected,4466,,4
10,234,Undirected,4478,,3
1,232,Undirected,4482,,3
159,220,Undirected,4494,,5
159,146,Undirected,4497,,5
159,156,Undirected,4498,,4
159,4,Undirected,4500,,4
159,234,Undirected,4501,,5
220,232,Undirected,4508,,3
220,146,Undirected,4510,,8
220,156,Undirected,4511,,3
220,4,Undirected,4513,,10
220,234,Undirected,4514,,10
220,98,Undirected,4518,,3
232,233,Undirected,4521,,3
232,4,Undirected,4525,,8
232,22,Undirected,4527,,4
232,98,Undirected,4530,,4
233,16,Undirected,4535,,4
233,4,Undirected,4536,,4
233,30,Undirected,4539,,4
233,175,Undirected,4542,,3
146,234,Undirected,4545,,7
146,98,Undirected,4549,,3
156,234,Undirected,4551,,3
16,4,Undirected,4556,,8
16,30,Undirected,4558,,5
4,234,Undirected,4563,,13
4,22,Undirected,4564,,9
4,235,Undirected,4565,,3
234,30,Undirected,4567,,3
234,98,Undirected,4569,,4
22,98,Undirected,4573,,3
214,135,Undirected,4586,,4
214,67,Undirected,4587,,5
238,67,Undirected,4590,,5
238,99,Undirected,4591,,3
130,3,Undirected,4600,,3
240,242,Undirected,4610,,3
3,242,Undirected,4613,,3
10,136,Undirected,4621,,3
229,244,Undirected,4629,,3
229,102,Undirected,4630,,3
229,247,Undirected,4635,,4
229,202,Undirected,4636,,4
229,74,Undirected,4637,,4
37,244,Undirected,4643,,3
37,202,Undirected,4648,,3
243,239,Undirected,4651,,3
243,232,Undirected,4653,,3
239,232,Undirected,4669,,3
239,233,Undirected,4670,,3
239,30,Undirected,4680,,3
209,57,Undirected,4691,,3
209,30,Undirected,4695,,5
232,247,Undirected,4706,,3
232,248,Undirected,4709,,3
244,102,Undirected,4734,,3
244,74,Undirected,4742,,6
245,57,Undirected,4761,,3
57,202,Undirected,4771,,3
57,30,Undirected,4772,,4
246,202,Undirected,4776,,3
246,30,Undirected,4777,,5
202,30,Undirected,4786,,5
202,74,Undirected,4787,,3
202,248,Undirected,4788,,3
30,74,Undirected,4790,,6
198,250,Undirected,4796,,3
198,127,Undirected,4805,,3
250,199,Undirected,4806,,3
250,104,Undirected,4807,,3
250,255,Undirected,4813,,3
250,98,Undirected,4814,,3
199,251,Undirected,4818,,4
199,252,Undirected,4819,,8
199,253,Undirected,4820,,3
199,98,Undirected,4823,,4
104,160,Undirected,4825,,4
104,98,Undirected,4831,,3
251,252,Undirected,4840,,3
252,98,Undirected,4849,,3
49,186,Undirected,4880,,5
49,257,Undirected,4883,,3
49,111,Undirected,4884,,3
186,55,Undirected,4885,,3
186,257,Undirected,4888,,4
55,28,Undirected,4889,,4
55,257,Undirected,4891,,4
55,111,Undirected,4892,,6
257,111,Undirected,4898,,3
92,72,Undirected,4902,,3
36,260,Undirected,4906,,3
36,261,Undirected,4907,,3
36,262,Undirected,4908,,3
36,266,Undirected,4915,,3
141,259,Undirected,4920,,3
141,116,Undirected,4922,,16
141,261,Undirected,4923,,4
141,262,Undirected,4924,,4
141,49,Undirected,4927,,4
141,263,Undirected,4928,,3
141,266,Undirected,4932,,7
141,267,Undirected,4933,,3
133,260,Undirected,4937,,3
133,44,Undirected,4941,,5
41,263,Undirected,4960,,3
41,266,Undirected,4965,,3
259,116,Undirected,4969,,3
259,44,Undirected,4972,,4
259,49,Undirected,4975,,3
259,186,Undirected,4977,,3
259,55,Undirected,4979,,3
259,69,Undirected,4982,,3
260,44,Undirected,4989,,3
260,264,Undirected,4995,,3
260,266,Undirected,5000,,4
116,261,Undirected,5003,,6
116,44,Undirected,5005,,3
116,182,Undirected,5006,,3
116,49,Undirected,5008,,4
116,55,Undirected,5012,,8
116,135,Undirected,5014,,8
116,69,Undirected,5015,,5
116,266,Undirected,5016,,3
261,135,Undirected,5029,,3
261,266,Undirected,5031,,3
262,44,Undirected,5034,,3
262,263,Undirected,5038,,3
262,264,Undirected,5040,,3
262,55,Undirected,5041,,3
262,135,Undirected,5043,,3
262,266,Undirected,5045,,3
262,267,Undirected,5046,,4
44,264,Undirected,5050,,3
44,266,Undirected,5052,,3
44,267,Undirected,5053,,8
182,267,Undirected,5063,,4
49,267,Undirected,5080,,3
49,101,Undirected,5081,,3
263,55,Undirected,5084,,3
263,135,Undirected,5086,,3
263,266,Undirected,5088,,4
186,267,Undirected,5096,,3
264,55,Undirected,5097,,3
264,267,Undirected,5102,,3
55,267,Undirected,5106,,4
135,266,Undirected,5113,,4
69,267,Undirected,5117,,3
69,101,Undirected,5118,,3
6,275,Undirected,5145,,3
7,268,Undirected,5155,,3
7,113,Undirected,5156,,5
7,222,Undirected,5157,,4
7,114,Undirected,5158,,4
7,269,Undirected,5159,,4
7,117,Undirected,5162,,5
7,134,Undirected,5163,,3
7,181,Undirected,5164,,6
7,199,Undirected,5165,,10
7,226,Undirected,5166,,4
7,271,Undirected,5167,,3
7,170,Undirected,5169,,3
7,246,Undirected,5175,,3
7,276,Undirected,5176,,7
7,277,Undirected,5177,,5
7,278,Undirected,5178,,3
7,217,Undirected,5179,,6
7,127,Undirected,5181,,4
33,268,Undirected,5182,,4
33,113,Undirected,5183,,4
33,114,Undirected,5184,,3
33,269,Undirected,5185,,4
33,117,Undirected,5188,,3
33,134,Undirected,5189,,3
33,181,Undirected,5190,,3
33,199,Undirected,5191,,3
33,18,Undirected,5193,,3
33,19,Undirected,5194,,8
33,276,Undirected,5203,,4
33,30,Undirected,5204,,4
33,277,Undirected,5205,,4
33,127,Undirected,5209,,4
268,113,Undirected,5210,,3
268,222,Undirected,5211,,3
268,52,Undirected,5223,,3
113,222,Undirected,5243,,3
113,178,Undirected,5246,,3
113,199,Undirected,5250,,3
113,52,Undirected,5253,,3
222,117,Undirected,5276,,3
222,19,Undirected,5283,,3
114,276,Undirected,5322,,3
114,30,Undirected,5323,,4
269,117,Undirected,5331,,3
269,134,Undirected,5332,,3
269,226,Undirected,5335,,5
269,277,Undirected,5352,,4
269,127,Undirected,5356,,3
39,117,Undirected,5359,,3
39,199,Undirected,5362,,3
39,275,Undirected,5373,,3
39,30,Undirected,5376,,4
39,277,Undirected,5377,,3
178,19,Undirected,5390,,4
178,30,Undirected,5402,,4
270,117,Undirected,5408,,3
270,134,Undirected,5409,,3
270,181,Undirected,5410,,3
270,199,Undirected,5411,,4
270,52,Undirected,5414,,4
270,68,Undirected,5426,,4
270,30,Undirected,5428,,3
270,277,Undirected,5429,,5
117,199,Undirected,5436,,3
117,226,Undirected,5437,,3
117,271,Undirected,5438,,3
117,52,Undirected,5439,,5
117,276,Undirected,5451,,4
117,30,Undirected,5452,,6
117,277,Undirected,5453,,4
134,181,Undirected,5457,,3
134,52,Undirected,5461,,3
134,68,Undirected,5473,,5
134,277,Undirected,5475,,4
134,127,Undirected,5479,,3
181,199,Undirected,5480,,3
181,52,Undirected,5483,,4
181,18,Undirected,5484,,3
181,19,Undirected,5485,,4
181,246,Undirected,5494,,3
181,68,Undirected,5495,,4
181,277,Undirected,5498,,4
199,52,Undirected,5505,,5
199,19,Undirected,5507,,10
199,272,Undirected,5508,,3
199,274,Undirected,5513,,5
199,68,Undirected,5517,,3
199,30,Undirected,5519,,7
199,277,Undirected,5520,,4
199,217,Undirected,5522,,4
226,170,Undirected,5530,,3
226,274,Undirected,5533,,3
226,277,Undirected,5540,,3
271,52,Undirected,5545,,3
271,30,Undirected,5559,,3
271,277,Undirected,5560,,4
271,127,Undirected,5564,,3
52,18,Undirected,5565,,3
52,19,Undirected,5566,,6
52,274,Undirected,5570,,4
52,246,Undirected,5573,,4
52,30,Undirected,5575,,8
52,277,Undirected,5576,,4
52,127,Undirected,5579,,3
19,274,Undirected,5602,,4
19,246,Undirected,5604,,4
19,276,Undirected,5606,,4
19,277,Undirected,5607,,4
19,217,Undirected,5609,,4
272,68,Undirected,5619,,3
56,265,Undirected,5629,,3
56,277,Undirected,5636,,4
273,30,Undirected,5661,,3
273,127,Undirected,5666,,3
274,30,Undirected,5684,,3
96,217,Undirected,5696,,3
246,277,Undirected,5710,,4
68,277,Undirected,5717,,6
68,127,Undirected,5721,,3
276,30,Undirected,5722,,5
276,277,Undirected,5723,,3
30,277,Undirected,5728,,5
30,217,Undirected,5730,,4
30,174,Undirected,5731,,3
277,127,Undirected,5736,,3
80,194,Undirected,5744,,3
80,43,Undirected,5745,,4
80,48,Undirected,5747,,5
80,281,Undirected,5749,,3
80,67,Undirected,5753,,7
