Source,Target,Type,Id,Label,Weight
148,0,Undirected,147,,4.1597337770382697e-05
149,0,Undirected,148,,4.147465437788019e-05
150,0,Undirected,149,,4.1379310344827587e-05
151,0,Undirected,150,,4.0133779264214046e-05
152,0,Undirected,151,,4.0133779264214046e-05
153,0,Undirected,152,,3.925619834710744e-05
154,0,Undirected,153,,3.90625e-05
155,0,Undirected,154,,3.9049235993208826e-05
156,0,Undirected,155,,3.776041666666667e-05
157,0,Undirected,156,,3.7735849056603776e-05
158,0,Undirected,157,,3.7470725995316157e-05
159,0,Undirected,158,,3.6931818181818184e-05
160,0,Undirected,159,,3.678929765886288e-05
161,0,Undirected,160,,3.655913978494624e-05
162,0,Undirected,161,,3.581267217630854e-05
163,0,Undirected,162,,3.547671840354767e-05
164,0,Undirected,163,,3.465346534653465e-05
165,0,Undirected,164,,3.454231433506045e-05
166,0,Undirected,165,,3.4383954154727795e-05
167,0,Undirected,166,,3.364485981308411e-05
168,0,Undirected,167,,3.363914373088685e-05
169,0,Undirected,168,,3.3472803347280334e-05
170,0,Undirected,169,,3.2196969696969696e-05
171,0,Undirected,170,,3.211009174311927e-05
172,0,Undirected,171,,3.2044198895027625e-05
173,0,Undirected,172,,3.170731707317073e-05
174,0,Undirected,173,,3.142329020332717e-05
175,0,Undirected,174,,3.140495867768595e-05
176,0,Undirected,175,,3.1201248049921994e-05
177,0,Undirected,176,,2.9661016949152544e-05
178,0,Undirected,177,,2.9473684210526317e-05
179,0,Undirected,178,,2.9411764705882354e-05
180,0,Undirected,179,,2.932551319648094e-05
181,0,Undirected,180,,2.912621359223301e-05
182,0,Undirected,181,,2.903225806451613e-05
183,0,Undirected,182,,2.8333333333333332e-05
184,0,Undirected,183,,2.788844621513944e-05
185,0,Undirected,184,,2.7884615384615386e-05
186,0,Undirected,185,,2.777777777777778e-05
187,0,Undirected,186,,2.7685492801771873e-05
188,0,Undirected,187,,2.6905829596412556e-05
189,0,Undirected,188,,2.6804123711340206e-05
190,0,Undirected,189,,2.6424870466321243e-05
191,0,Undirected,190,,2.6217228464419475e-05
192,0,Undirected,191,,2.585034013605442e-05
193,0,Undirected,192,,2.540983606557377e-05
194,0,Undirected,193,,2.5270758122743684e-05
195,0,Undirected,194,,2.524271844660194e-05
196,0,Undirected,195,,2.524271844660194e-05
197,0,Undirected,196,,2.517162471395881e-05
198,0,Undirected,197,,2.5059665871121718e-05
199,0,Undirected,198,,2.4875621890547263e-05
